Disease,Year,Pro_Code,PROVINCE,Week_no,Count
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,278
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,305
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,270
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,198
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,141
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,176
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,108
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,199
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,57
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,62
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,67
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,26
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,15
Dengue,2017,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,71
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,31
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,16
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,7
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,12
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,15
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,16
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,20
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,16
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,24
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,19
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,19
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,47
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,30
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,6
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,24
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,41
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,67
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,28
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,111
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,80
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,99
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,141
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,243
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,202
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,306
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,300
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,361
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,399
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,306
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,298
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,275
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,231
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,234
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,222
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,197
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,173
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,168
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,79
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,141
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,102
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,112
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,83
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,133
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,101
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,81
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,100
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,98
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,75
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,93
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,129
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,108
Dengue,2018,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,99
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,94
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,92
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,184
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,124
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,120
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,71
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,117
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,122
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,66
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,103
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,127
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,108
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,178
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,201
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,175
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,365
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,471
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,411
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,432
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,545
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,642
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,834
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,1080
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,1281
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,1651
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,1767
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,2081
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,2120
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,2423
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,2280
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,2370
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,2033
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,1739
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,1401
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,1473
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,1283
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,1457
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,1091
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,1149
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,830
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,737
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,686
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,548
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,511
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,351
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,272
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,277
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,171
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,103
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,57
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,48
Dengue,2019,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,43
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,53
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,62
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,57
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,73
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,46
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,60
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,46
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,46
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,48
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,57
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,57
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,64
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,13
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,36
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,16
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,50
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,55
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,97
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,129
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,140
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,175
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,122
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,136
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,159
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,203
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,261
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,314
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,374
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,376
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,423
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,402
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,406
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,388
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,282
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,279
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,242
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,265
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,254
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,203
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,212
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,210
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,140
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,99
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,92
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,131
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,76
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,46
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,80
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,62
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,23
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,32
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,20
Dengue,2020,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,53,0
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,32
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,16
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,32
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,20
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,13
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,13
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,18
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,11
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,16
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,9
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,6
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,4
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,20
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,16
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,0
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,9
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,11
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,13
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,18
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,23
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,29
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,36
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,20
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,29
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,46
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,34
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,29
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,69
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,66
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,55
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,25
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,64
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,66
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,46
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,69
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,27
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,46
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,32
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,48
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,36
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,6
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,6
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,46
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,25
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,16
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,16
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,9
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,13
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,9
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,11
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,0
Dengue,2021,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,1
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,6
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,6
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,6
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,23
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,40
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,6
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,23
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,0
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,22
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,48
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,99
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,48
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,130
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,203
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,353
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,537
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,633
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,1054
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,1564
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,1586
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,1872
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,1821
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,1855
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,2024
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,1846
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,1722
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,1305
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,1464
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,1334
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,717
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,1121
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,733
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,906
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,555
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,515
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,444
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,379
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,436
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,345
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,246
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,220
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,319
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,268
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,175
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,50
Dengue,2022,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,4
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,63
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,50
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,63
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,44
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,63
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,57
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,44
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,63
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,50
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,94
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,101
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,107
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,88
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,182
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,232
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,245
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,283
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,415
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,295
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,597
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,584
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,678
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,961
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,1281
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,1589
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,2048
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,2048
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,2192
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,1985
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,1715
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,1596
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,1432
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,1206
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,1024
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,1200
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,999
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,873
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,848
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,785
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,660
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,565
