Disease,Year,Pro_Code,PROVINCE,Week_no,Count
Dengue,2024,GTM,GUATEMALA,20,2988
Dengue,2024,GTM,GUATEMALA,21,4152
Dengue,2024,GTM,GUATEMALA,22,5102
Dengue,2024,GTM,GUATEMALA,23,5446
Dengue,2024,GTM,GUATEMALA,24,4870
Dengue,2024,GTM,GUATEMALA,25,5030
Dengue,2024,GTM,GUATEMALA,26,5675
Dengue,2024,GTM,GUATEMALA,27,6334
Dengue,2024,GTM,GUATEMALA,28,6234
Dengue,2024,GTM,GUATEMALA,29,6501
Dengue,2024,GTM,GUATEMALA,30,6490
Dengue,2024,GTM,GUATEMALA,31,6772
Dengue,2024,GTM,GUATEMALA,32,6584
Dengue,2024,GTM,GUATEMALA,33,7029
Dengue,2024,GTM,GUATEMALA,34,7144
Dengue,2024,GTM,GUATEMALA,35,6814
Dengue,2024,GTM,GUATEMALA,36,6838
Dengue,2024,GTM,GUATEMALA,37,7030
Dengue,2024,GTM,GUATEMALA,38,7560
Dengue,2024,GTM,GUATEMALA,39,7123
Dengue,2024,GTM,GUATEMALA,40,6945
Dengue,2024,GTM,GUATEMALA,41,6063
Dengue,2024,GTM,GUATEMALA,42,4409
Dengue,2024,GTM,GUATEMALA,43,3959
Dengue,2024,GTM,GUATEMALA,44,4208
Dengue,2024,GTM,GUATEMALA,45,3410
Dengue,2024,GTM,GUATEMALA,46,2469
Dengue,2024,GTM,GUATEMALA,47,1999
Dengue,2024,GTM,GUATEMALA,48,1577
Dengue,2024,GTM,GUATEMALA,49,1268
Dengue,2024,GTM,GUATEMALA,50,1004
Dengue,2024,GTM,GUATEMALA,51,535
Dengue,2024,GTM,GUATEMALA,52,0
